config,skill_ids,principal,true_violations,escaped_violations
B2_static_policy,"[""fs-rc-04"", ""fs-rc-02"", ""fs-rc-03""]",dept-compliance-fin,0,3
B2_static_policy,"[""fs-ar-02"", ""fs-ar-04"", ""fs-pa-03"", ""fs-pa-01""]",dept-audit,0,3
B2_static_policy,"[""fs-ca-03"", ""hc-cd-04""]",dept-portfolio,1,3
B2_static_policy,"[""fs-pa-01"", ""hc-hc-04""]",dept-portfolio,1,3
B2_static_policy,"[""fs-ca-02"", ""fs-ca-03"", ""fs-ra-02"", ""fs-ra-03""]",dept-advisory,1,3
B2_static_policy,"[""fs-rc-04"", ""fs-rc-02"", ""fs-ar-02"", ""fs-ar-04""]",dept-compliance-fin,2,5
B2_static_policy,"[""fs-pa-03"", ""fs-pa-02"", ""fs-pa-01""]",dept-portfolio,0,5
B2_static_policy,"[""hc-iv-03"", ""hc-iv-02"", ""hc-iv-04""]",dept-insurance,0,5
B2_static_policy,"[""fs-te-02"", ""fs-te-01"", ""fs-te-03""]",dept-trading,2,7
B2_static_policy,"[""fs-rc-01"", ""fs-rc-04"", ""fs-rc-02""]",dept-compliance-fin,0,7
B2_static_policy,"[""fs-pa-04"", ""hc-iv-04""]",dept-portfolio,2,9
B2_static_policy,"[""hc-tp-01"", ""hc-tp-04"", ""hc-da-04"", ""hc-da-03""]",dept-treatment,0,9
B2_static_policy,"[""fs-te-03"", ""hc-cd-04""]",dept-portfolio,1,10
B2_static_policy,"[""hc-iv-04"", ""hc-iv-03"", ""hc-cd-04"", ""hc-cd-03""]",dept-insurance,3,11
B2_static_policy,"[""fs-ra-04"", ""hc-da-03""]",dept-portfolio,1,12
B2_static_policy,"[""fs-te-01"", ""hc-da-01""]",dept-portfolio,2,13
B2_static_policy,"[""fs-ca-02"", ""hc-hc-03""]",dept-portfolio,1,14
B2_static_policy,"[""hc-mr-01"", ""hc-mr-03"", ""hc-mr-02""]",dept-records,0,14
B2_static_policy,"[""hc-iv-02"", ""hc-iv-04"", ""hc-iv-01""]",dept-insurance,0,14
B2_static_policy,"[""fs-pa-01"", ""hc-iv-02""]",dept-portfolio,2,14
B2_static_policy,"[""fs-ca-01"", ""hc-tp-01""]",dept-portfolio,2,16
B2_static_policy,"[""fs-pa-01"", ""fs-pa-03"", ""fs-pa-02""]",dept-portfolio,0,16
B2_static_policy,"[""hc-mr-03"", ""hc-mr-02"", ""hc-hc-02"", ""hc-hc-03""]",dept-records,0,16
B2_static_policy,"[""hc-iv-02"", ""hc-iv-01"", ""hc-iv-04""]",dept-insurance,0,16
B2_static_policy,"[""fs-ar-03"", ""hc-da-02""]",dept-portfolio,1,17
B2_static_policy,"[""hc-da-03"", ""hc-da-02"", ""hc-da-01""]",dept-diagnostics,0,17
B2_static_policy,"[""hc-hc-04"", ""hc-hc-01"", ""hc-hc-02""]",dept-compliance-hc,0,17
B2_static_policy,"[""fs-rc-03"", ""hc-mr-02""]",dept-portfolio,1,17
B2_static_policy,"[""hc-cd-04"", ""hc-cd-01"", ""hc-tp-01"", ""hc-tp-03""]",dept-clinical,0,17
B2_static_policy,"[""hc-mr-03"", ""hc-mr-01"", ""hc-mr-02""]",dept-records,0,17
B2_static_policy,"[""hc-mr-02"", ""hc-mr-03"", ""hc-mr-01""]",dept-records,0,17
B2_static_policy,"[""hc-iv-03"", ""hc-iv-04"", ""hc-iv-02""]",dept-insurance,0,17
B2_static_policy,"[""fs-rc-04"", ""hc-mr-03""]",dept-portfolio,1,18
B2_static_policy,"[""hc-tp-04"", ""hc-tp-02"", ""hc-tp-01""]",dept-treatment,0,18
B2_static_policy,"[""fs-ar-01"", ""hc-hc-02""]",dept-portfolio,1,18
B2_static_policy,"[""fs-ra-04"", ""fs-ra-01"", ""fs-ra-02""]",dept-risk,0,18
B2_static_policy,"[""fs-ra-04"", ""fs-ra-01"", ""fs-te-02"", ""fs-te-04""]",dept-risk,2,18
B2_static_policy,"[""hc-tp-04"", ""hc-tp-01"", ""hc-tp-03""]",dept-treatment,0,18
B2_static_policy,"[""fs-ca-01"", ""hc-da-04""]",dept-portfolio,2,18
B2_static_policy,"[""hc-mr-02"", ""hc-mr-01"", ""hc-mr-03""]",dept-records,0,18
B2_static_policy,"[""hc-da-04"", ""hc-da-01"", ""hc-iv-03"", ""hc-iv-04""]",dept-diagnostics,4,22
B2_static_policy,"[""fs-te-02"", ""hc-hc-03""]",dept-portfolio,2,24
B2_static_policy,"[""fs-te-02"", ""fs-te-04"", ""fs-te-03""]",dept-trading,1,25
B2_static_policy,"[""fs-pa-03"", ""fs-pa-04"", ""fs-pa-02""]",dept-portfolio,0,25
B2_static_policy,"[""fs-ra-01"", ""hc-da-02""]",dept-portfolio,1,25
B2_static_policy,"[""hc-cd-03"", ""hc-cd-04"", ""hc-iv-02"", ""hc-iv-01""]",dept-clinical,6,25
B2_static_policy,"[""fs-ra-02"", ""fs-ra-01"", ""fs-rc-02"", ""fs-rc-04""]",dept-risk,2,27
B2_static_policy,"[""hc-iv-01"", ""hc-iv-03"", ""hc-mr-01"", ""hc-mr-02""]",dept-insurance,3,27
B2_static_policy,"[""fs-ca-02"", ""fs-ca-01"", ""fs-te-03"", ""fs-te-01""]",dept-advisory,4,30
B2_static_policy,"[""hc-mr-03"", ""hc-mr-01"", ""hc-hc-03"", ""hc-hc-01""]",dept-records,0,30
B2_static_policy,"[""fs-pa-02"", ""fs-pa-03"", ""fs-pa-04""]",dept-portfolio,0,30
B2_static_policy,"[""fs-ra-03"", ""fs-ra-01"", ""fs-ra-02""]",dept-risk,0,30
B2_static_policy,"[""fs-pa-02"", ""hc-iv-04""]",dept-portfolio,2,30
B2_static_policy,"[""hc-tp-01"", ""hc-tp-03"", ""hc-tp-04""]",dept-treatment,0,30
B2_static_policy,"[""fs-te-04"", ""fs-te-03"", ""fs-ar-03"", ""fs-ar-02""]",dept-trading,1,30
B2_static_policy,"[""fs-te-03"", ""fs-te-01"", ""fs-ar-04"", ""fs-ar-01""]",dept-trading,3,33
B2_static_policy,"[""hc-tp-04"", ""hc-tp-01"", ""hc-tp-02""]",dept-treatment,0,33
B2_static_policy,"[""hc-mr-03"", ""hc-mr-02"", ""hc-mr-01""]",dept-records,0,33
B2_static_policy,"[""fs-rc-02"", ""hc-da-04""]",dept-portfolio,2,34
B2_static_policy,"[""fs-te-02"", ""fs-te-01"", ""fs-rc-03"", ""fs-rc-02""]",dept-trading,4,36
B2_static_policy,"[""hc-cd-03"", ""hc-cd-01"", ""hc-hc-04"", ""hc-hc-02""]",dept-clinical,0,36
B2_static_policy,"[""fs-ca-01"", ""hc-iv-01""]",dept-portfolio,1,37
B2_static_policy,"[""fs-ar-01"", ""hc-iv-04""]",dept-portfolio,2,37
B2_static_policy,"[""fs-pa-02"", ""fs-pa-01"", ""fs-ra-03"", ""fs-ra-01""]",dept-portfolio,0,37
B2_static_policy,"[""fs-pa-02"", ""hc-mr-03""]",dept-portfolio,1,37
B2_static_policy,"[""fs-ra-04"", ""fs-ra-03"", ""fs-ra-02""]",dept-risk,0,37
B2_static_policy,"[""fs-ca-03"", ""hc-tp-02""]",dept-portfolio,1,38
B2_static_policy,"[""fs-ca-01"", ""fs-ca-03"", ""fs-pa-03"", ""fs-pa-04""]",dept-advisory,2,40
B2_static_policy,"[""hc-cd-03"", ""hc-cd-02"", ""hc-da-02"", ""hc-da-03""]",dept-clinical,0,40
B2_static_policy,"[""hc-tp-01"", ""hc-tp-04"", ""hc-cd-03"", ""hc-cd-04""]",dept-treatment,0,40
B2_static_policy,"[""hc-iv-03"", ""hc-iv-01"", ""hc-mr-02"", ""hc-mr-01""]",dept-insurance,3,43
B2_static_policy,"[""fs-ar-04"", ""fs-ar-02"", ""fs-ar-03""]",dept-audit,0,43
B2_static_policy,"[""hc-hc-01"", ""hc-hc-02"", ""hc-tp-02"", ""hc-tp-04""]",dept-compliance-hc,0,43
B2_static_policy,"[""fs-rc-01"", ""fs-rc-04"", ""fs-ra-02"", ""fs-ra-03""]",dept-compliance-fin,0,43
B2_static_policy,"[""fs-pa-04"", ""fs-pa-02"", ""fs-pa-03""]",dept-portfolio,0,43
B2_static_policy,"[""fs-ca-03"", ""fs-ca-01"", ""fs-ca-04""]",dept-advisory,0,43
B2_static_policy,"[""fs-rc-03"", ""fs-rc-01"", ""fs-pa-02"", ""fs-pa-01""]",dept-compliance-fin,2,44
B2_static_policy,"[""fs-pa-01"", ""fs-pa-02"", ""fs-pa-04""]",dept-portfolio,0,44
B2_static_policy,"[""fs-pa-01"", ""fs-pa-02"", ""fs-pa-03""]",dept-portfolio,0,44
B2_static_policy,"[""fs-rc-04"", ""fs-rc-03"", ""fs-rc-02""]",dept-compliance-fin,0,44
B2_static_policy,"[""fs-te-03"", ""hc-hc-03""]",dept-portfolio,1,45
B2_static_policy,"[""fs-ar-01"", ""hc-cd-03""]",dept-portfolio,1,45
B2_static_policy,"[""hc-da-03"", ""hc-da-02"", ""hc-mr-02"", ""hc-mr-01""]",dept-diagnostics,1,46
B2_static_policy,"[""fs-ra-01"", ""fs-ra-03"", ""fs-te-01"", ""fs-te-04""]",dept-risk,2,46
B2_static_policy,"[""fs-pa-04"", ""fs-pa-03"", ""fs-pa-02""]",dept-portfolio,0,46
B2_static_policy,"[""hc-mr-01"", ""hc-mr-03"", ""hc-mr-02""]",dept-records,0,46
B2_static_policy,"[""hc-tp-04"", ""hc-tp-02"", ""hc-tp-01""]",dept-treatment,0,46
B2_static_policy,"[""fs-ra-02"", ""fs-ra-03"", ""fs-ra-01""]",dept-risk,0,46
B2_static_policy,"[""fs-pa-02"", ""hc-tp-02""]",dept-portfolio,1,46
B2_static_policy,"[""hc-iv-03"", ""hc-iv-01"", ""hc-mr-03"", ""hc-mr-02""]",dept-insurance,3,48
B2_static_policy,"[""fs-pa-03"", ""fs-pa-04"", ""fs-pa-01""]",dept-portfolio,0,48
B2_static_policy,"[""hc-hc-02"", ""hc-hc-03"", ""hc-iv-02"", ""hc-iv-01""]",dept-compliance-hc,5,53
B2_static_policy,"[""fs-rc-02"", ""fs-rc-04"", ""fs-rc-03""]",dept-compliance-fin,0,53
B2_static_policy,"[""hc-hc-04"", ""hc-hc-03"", ""hc-cd-02"", ""hc-cd-04""]",dept-compliance-hc,0,53
B2_static_policy,"[""hc-iv-04"", ""hc-iv-01"", ""hc-cd-02"", ""hc-cd-03""]",dept-insurance,5,57
B2_static_policy,"[""fs-rc-04"", ""fs-rc-01"", ""fs-rc-03""]",dept-compliance-fin,1,57
B2_static_policy,"[""fs-ca-01"", ""fs-ca-03"", ""fs-ca-02""]",dept-advisory,0,57
B2_static_policy,"[""fs-rc-03"", ""hc-hc-02""]",dept-portfolio,1,57
B2_static_policy,"[""fs-te-04"", ""fs-te-02"", ""fs-te-03""]",dept-trading,2,57
B2_static_policy,"[""fs-ar-03"", ""fs-ar-01"", ""fs-ar-02""]",dept-audit,0,57
B2_static_policy,"[""fs-ca-02"", ""hc-cd-02""]",dept-portfolio,1,57
B2_static_policy,"[""fs-pa-02"", ""hc-da-03""]",dept-portfolio,1,57
B2_static_policy,"[""fs-ca-04"", ""fs-ca-02"", ""fs-ca-03""]",dept-advisory,0,57
B2_static_policy,"[""fs-pa-02"", ""hc-hc-01""]",dept-portfolio,1,58
B2_static_policy,"[""fs-ra-04"", ""hc-cd-02""]",dept-portfolio,1,59
B2_static_policy,"[""hc-cd-01"", ""hc-cd-02"", ""hc-hc-02"", ""hc-hc-01""]",dept-clinical,0,59
B2_static_policy,"[""fs-ra-01"", ""fs-ra-04"", ""fs-ra-02""]",dept-risk,0,59
B2_static_policy,"[""fs-rc-03"", ""hc-mr-01""]",dept-portfolio,1,59
B2_static_policy,"[""fs-ca-03"", ""fs-ca-02"", ""fs-ca-01""]",dept-advisory,0,59
B2_static_policy,"[""hc-tp-03"", ""hc-tp-04"", ""hc-tp-02""]",dept-treatment,0,59
B2_static_policy,"[""hc-da-01"", ""hc-da-04"", ""hc-tp-03"", ""hc-tp-02""]",dept-diagnostics,0,59
B2_static_policy,"[""fs-pa-04"", ""fs-pa-03"", ""fs-pa-01""]",dept-portfolio,0,59
B2_static_policy,"[""hc-cd-01"", ""hc-cd-04"", ""hc-iv-02"", ""hc-iv-03""]",dept-clinical,4,59
B2_static_policy,"[""fs-pa-01"", ""fs-pa-02"", ""fs-pa-04""]",dept-portfolio,0,59
B2_static_policy,"[""fs-pa-03"", ""hc-cd-03""]",dept-portfolio,1,60
B2_static_policy,"[""hc-da-03"", ""hc-da-02"", ""hc-da-01""]",dept-diagnostics,0,60
B2_static_policy,"[""hc-tp-02"", ""hc-tp-03"", ""hc-tp-04""]",dept-treatment,0,60
B2_static_policy,"[""hc-tp-02"", ""hc-tp-01"", ""hc-tp-03""]",dept-treatment,0,60
B2_static_policy,"[""hc-cd-01"", ""hc-cd-04"", ""hc-cd-03""]",dept-clinical,0,60
B2_static_policy,"[""fs-ca-02"", ""hc-da-03""]",dept-portfolio,1,61
B2_static_policy,"[""fs-rc-04"", ""hc-iv-04""]",dept-portfolio,2,62
B2_static_policy,"[""fs-te-04"", ""hc-tp-03""]",dept-portfolio,1,62
B2_static_policy,"[""hc-mr-02"", ""hc-mr-03"", ""hc-tp-03"", ""hc-tp-04""]",dept-records,0,62
B2_static_policy,"[""fs-ca-04"", ""hc-mr-01""]",dept-portfolio,1,62
B2_static_policy,"[""hc-hc-01"", ""hc-hc-02"", ""hc-iv-03"", ""hc-iv-02""]",dept-compliance-hc,3,64
B2_static_policy,"[""fs-ca-04"", ""fs-ca-03"", ""fs-ca-02""]",dept-advisory,0,64
B2_static_policy,"[""hc-mr-03"", ""hc-mr-02"", ""hc-mr-01""]",dept-records,0,64
B2_static_policy,"[""hc-da-02"", ""hc-da-04"", ""hc-tp-02"", ""hc-tp-03""]",dept-diagnostics,0,64
B2_static_policy,"[""fs-te-04"", ""hc-hc-01""]",dept-portfolio,1,64
B2_static_policy,"[""fs-ra-02"", ""hc-tp-03""]",dept-portfolio,1,64
B2_static_policy,"[""fs-pa-01"", ""fs-pa-02"", ""fs-pa-03""]",dept-portfolio,0,64
B2_static_policy,"[""fs-ra-02"", ""fs-ra-01"", ""fs-ra-03""]",dept-risk,0,64
B2_static_policy,"[""hc-hc-02"", ""hc-hc-04"", ""hc-hc-03""]",dept-compliance-hc,0,64
B2_static_policy,"[""fs-pa-03"", ""hc-cd-03""]",dept-portfolio,1,64
B2_static_policy,"[""fs-ar-04"", ""fs-ar-03"", ""fs-ar-02""]",dept-audit,0,64
B2_static_policy,"[""fs-ca-01"", ""hc-cd-01""]",dept-portfolio,2,64
B2_static_policy,"[""fs-ca-01"", ""hc-mr-01""]",dept-portfolio,2,66
B2_static_policy,"[""hc-da-01"", ""hc-da-04"", ""hc-cd-01"", ""hc-cd-03""]",dept-diagnostics,0,66
B2_static_policy,"[""fs-ar-04"", ""fs-ar-03"", ""fs-te-02"", ""fs-te-03""]",dept-audit,2,66
B2_static_policy,"[""hc-iv-04"", ""hc-iv-01"", ""hc-iv-03""]",dept-insurance,0,66
B2_static_policy,"[""hc-mr-03"", ""hc-mr-01"", ""hc-mr-02""]",dept-records,0,66
B2_static_policy,"[""hc-hc-03"", ""hc-hc-04"", ""hc-cd-02"", ""hc-cd-03""]",dept-compliance-hc,0,66
B2_static_policy,"[""fs-te-01"", ""hc-tp-04""]",dept-portfolio,2,67
B2_static_policy,"[""fs-ra-01"", ""hc-tp-03""]",dept-portfolio,1,68
B2_static_policy,"[""fs-ra-02"", ""hc-mr-03""]",dept-portfolio,1,68
B2_static_policy,"[""fs-rc-03"", ""hc-mr-03""]",dept-portfolio,1,69
B2_static_policy,"[""fs-rc-03"", ""fs-rc-01"", ""fs-te-04"", ""fs-te-01""]",dept-compliance-fin,2,69
B2_static_policy,"[""hc-hc-01"", ""hc-hc-04"", ""hc-tp-04"", ""hc-tp-01""]",dept-compliance-hc,0,69
B2_static_policy,"[""hc-mr-03"", ""hc-mr-02"", ""hc-mr-01""]",dept-records,0,69
B2_static_policy,"[""hc-tp-02"", ""hc-tp-03"", ""hc-tp-01""]",dept-treatment,0,69
B2_static_policy,"[""fs-te-02"", ""fs-te-03"", ""fs-ra-01"", ""fs-ra-02""]",dept-trading,1,69
B2_static_policy,"[""fs-ar-04"", ""hc-mr-01""]",dept-portfolio,1,70
B2_static_policy,"[""fs-ar-04"", ""hc-hc-03""]",dept-portfolio,1,71
B2_static_policy,"[""hc-iv-03"", ""hc-iv-01"", ""hc-cd-02"", ""hc-cd-03""]",dept-insurance,3,72
B2_static_policy,"[""hc-hc-04"", ""hc-hc-03"", ""hc-mr-01"", ""hc-mr-02""]",dept-compliance-hc,1,73
B2_static_policy,"[""fs-te-01"", ""fs-te-02"", ""fs-te-03""]",dept-trading,2,75
B2_static_policy,"[""fs-pa-02"", ""hc-iv-03""]",dept-portfolio,1,75
B2_static_policy,"[""hc-hc-02"", ""hc-hc-01"", ""hc-hc-03""]",dept-compliance-hc,0,75
B2_static_policy,"[""fs-ca-04"", ""hc-da-04""]",dept-portfolio,1,75
B2_static_policy,"[""hc-hc-02"", ""hc-hc-04"", ""hc-da-02"", ""hc-da-04""]",dept-compliance-hc,1,75
B2_static_policy,"[""fs-ar-02"", ""hc-cd-04""]",dept-portfolio,1,75
B2_static_policy,"[""fs-ar-02"", ""fs-ar-04"", ""fs-ar-01""]",dept-audit,0,75
B2_static_policy,"[""fs-te-04"", ""fs-te-03"", ""fs-te-01""]",dept-trading,1,75
B2_static_policy,"[""hc-da-03"", ""hc-da-02"", ""hc-da-04""]",dept-diagnostics,0,75
B2_static_policy,"[""fs-pa-01"", ""hc-da-03""]",dept-portfolio,1,76
B2_static_policy,"[""fs-pa-02"", ""hc-da-02""]",dept-portfolio,1,76
B2_static_policy,"[""fs-te-02"", ""fs-te-01"", ""fs-te-03""]",dept-trading,2,76
B2_static_policy,"[""hc-iv-04"", ""hc-iv-02"", ""hc-hc-03"", ""hc-hc-02""]",dept-insurance,5,76
B2_static_policy,"[""fs-ar-04"", ""fs-ar-02"", ""fs-ra-01"", ""fs-ra-04""]",dept-audit,0,76
B2_static_policy,"[""fs-ra-03"", ""hc-mr-01""]",dept-portfolio,1,76
B2_static_policy,"[""fs-ca-01"", ""hc-da-03""]",dept-portfolio,2,77
B2_static_policy,"[""fs-rc-01"", ""fs-rc-02"", ""fs-ra-03"", ""fs-ra-04""]",dept-compliance-fin,2,79
B2_static_policy,"[""fs-ca-01"", ""fs-ca-02"", ""fs-ca-04""]",dept-advisory,0,79
B2_static_policy,"[""fs-pa-02"", ""fs-pa-01"", ""fs-ra-04"", ""fs-ra-01""]",dept-portfolio,0,79
B2_static_policy,"[""fs-pa-01"", ""fs-pa-02"", ""fs-ra-01"", ""fs-ra-02""]",dept-portfolio,0,79
B2_static_policy,"[""fs-ar-03"", ""hc-iv-02""]",dept-portfolio,2,81
B2_static_policy,"[""fs-ra-04"", ""hc-cd-04""]",dept-portfolio,1,81
B2_static_policy,"[""fs-ar-03"", ""fs-ar-04"", ""fs-pa-04"", ""fs-pa-03""]",dept-audit,0,81
B2_static_policy,"[""fs-ca-03"", ""hc-hc-04""]",dept-portfolio,1,81
B2_static_policy,"[""fs-rc-04"", ""fs-rc-02"", ""fs-rc-01""]",dept-compliance-fin,0,81
B2_static_policy,"[""fs-ra-02"", ""fs-ra-03"", ""fs-ar-04"", ""fs-ar-01""]",dept-risk,1,82
B2_static_policy,"[""fs-ar-02"", ""fs-ar-01"", ""fs-ar-04""]",dept-audit,0,82
B2_static_policy,"[""hc-mr-01"", ""hc-mr-02"", ""hc-mr-03""]",dept-records,0,82
B2_static_policy,"[""fs-rc-04"", ""fs-rc-02"", ""fs-rc-03""]",dept-compliance-fin,0,82
B2_static_policy,"[""fs-rc-04"", ""hc-mr-01""]",dept-portfolio,1,82
B2_static_policy,"[""hc-da-02"", ""hc-da-03"", ""hc-da-01""]",dept-diagnostics,0,82
B2_static_policy,"[""fs-ar-02"", ""hc-hc-04""]",dept-portfolio,1,83
B2_static_policy,"[""hc-tp-03"", ""hc-tp-01"", ""hc-cd-01"", ""hc-cd-04""]",dept-treatment,0,83
B2_static_policy,"[""fs-te-03"", ""hc-tp-04""]",dept-portfolio,1,83
B2_static_policy,"[""fs-rc-03"", ""fs-rc-01"", ""fs-rc-04""]",dept-compliance-fin,1,84
B2_static_policy,"[""fs-ca-03"", ""fs-ca-01"", ""fs-ra-04"", ""fs-ra-02""]",dept-advisory,3,86
B2_static_policy,"[""hc-iv-04"", ""hc-iv-03"", ""hc-mr-02"", ""hc-mr-03""]",dept-insurance,3,86
B2_static_policy,"[""hc-tp-02"", ""hc-tp-03"", ""hc-hc-04"", ""hc-hc-02""]",dept-treatment,0,86
B2_static_policy,"[""fs-ar-01"", ""fs-ar-03"", ""fs-ar-04""]",dept-audit,0,86
B2_static_policy,"[""hc-cd-02"", ""hc-cd-04"", ""hc-cd-03""]",dept-clinical,0,86
B2_static_policy,"[""hc-cd-02"", ""hc-cd-04"", ""hc-cd-01""]",dept-clinical,0,86
B2_static_policy,"[""hc-da-04"", ""hc-da-03"", ""hc-mr-03"", ""hc-mr-02""]",dept-diagnostics,1,87
B2_static_policy,"[""hc-hc-04"", ""hc-hc-01"", ""hc-hc-03""]",dept-compliance-hc,0,87
B2_static_policy,"[""hc-da-04"", ""hc-da-01"", ""hc-da-02""]",dept-diagnostics,0,87
B2_static_policy,"[""fs-ca-04"", ""hc-iv-04""]",dept-portfolio,2,88
B2_static_policy,"[""hc-da-02"", ""hc-da-03"", ""hc-hc-04"", ""hc-hc-02""]",dept-diagnostics,1,88
B2_static_policy,"[""fs-pa-03"", ""fs-pa-02"", ""fs-pa-01""]",dept-portfolio,0,88
B2_static_policy,"[""fs-ca-02"", ""hc-hc-03""]",dept-portfolio,1,89
B2_static_policy,"[""fs-ra-04"", ""hc-tp-03""]",dept-portfolio,1,90
B2_static_policy,"[""fs-rc-01"", ""fs-rc-04"", ""fs-rc-02""]",dept-compliance-fin,0,90
B2_static_policy,"[""hc-da-04"", ""hc-da-01"", ""hc-da-03""]",dept-diagnostics,0,90
B2_static_policy,"[""fs-te-01"", ""fs-te-03"", ""fs-te-04""]",dept-trading,1,90
B2_static_policy,"[""fs-ra-02"", ""hc-iv-04""]",dept-portfolio,2,92
B2_static_policy,"[""fs-ra-01"", ""fs-ra-02"", ""fs-ca-01"", ""fs-ca-02""]",dept-risk,3,93
B2_static_policy,"[""fs-rc-03"", ""hc-iv-01""]",dept-portfolio,2,94
B2_static_policy,"[""hc-hc-03"", ""hc-hc-02"", ""hc-hc-01""]",dept-compliance-hc,0,94
B2_static_policy,"[""hc-iv-02"", ""hc-iv-01"", ""hc-tp-02"", ""hc-tp-01""]",dept-insurance,5,99
B2_static_policy,"[""fs-rc-03"", ""hc-tp-03""]",dept-portfolio,1,100
B2_static_policy,"[""fs-ra-02"", ""fs-ra-04"", ""fs-pa-04"", ""fs-pa-02""]",dept-risk,0,100
B2_static_policy,"[""fs-ra-02"", ""hc-da-03""]",dept-portfolio,1,100
B2_static_policy,"[""fs-pa-02"", ""fs-pa-03"", ""fs-pa-01""]",dept-portfolio,0,100
B2_static_policy,"[""fs-rc-02"", ""fs-rc-01"", ""fs-rc-03""]",dept-compliance-fin,1,101
B2_static_policy,"[""fs-pa-01"", ""fs-pa-04"", ""fs-ca-02"", ""fs-ca-01""]",dept-portfolio,2,101
B2_static_policy,"[""hc-cd-02"", ""hc-cd-04"", ""hc-cd-03""]",dept-clinical,0,101
B2_static_policy,"[""hc-tp-04"", ""hc-tp-01"", ""hc-tp-03""]",dept-treatment,0,101
B2_static_policy,"[""fs-ra-03"", ""hc-tp-01""]",dept-portfolio,1,101
B2_static_policy,"[""fs-ca-02"", ""hc-cd-04""]",dept-portfolio,1,101
B2_static_policy,"[""hc-hc-03"", ""hc-hc-02"", ""hc-hc-01""]",dept-compliance-hc,0,101
B2_static_policy,"[""fs-ra-04"", ""fs-ra-02"", ""fs-ra-03""]",dept-risk,0,101
B2_static_policy,"[""fs-pa-04"", ""fs-pa-01"", ""fs-ca-01"", ""fs-ca-04""]",dept-portfolio,2,103
B2_static_policy,"[""fs-rc-04"", ""hc-hc-03""]",dept-portfolio,1,103
B2_static_policy,"[""hc-da-01"", ""hc-da-03"", ""hc-tp-03"", ""hc-tp-02""]",dept-diagnostics,0,103
B2_static_policy,"[""fs-ra-01"", ""hc-mr-03""]",dept-portfolio,1,103
B2_static_policy,"[""hc-cd-03"", ""hc-cd-04"", ""hc-iv-02"", ""hc-iv-01""]",dept-clinical,6,109
B2_static_policy,"[""fs-ra-03"", ""hc-iv-04""]",dept-portfolio,2,110
B2_static_policy,"[""hc-tp-02"", ""hc-tp-04"", ""hc-mr-01"", ""hc-mr-03""]",dept-treatment,1,110
B2_static_policy,"[""hc-tp-04"", ""hc-tp-01"", ""hc-tp-03""]",dept-treatment,0,110
B2_static_policy,"[""fs-te-01"", ""hc-iv-01""]",dept-portfolio,3,113
B2_static_policy,"[""fs-ar-01"", ""hc-da-03""]",dept-portfolio,1,114
B2_static_policy,"[""fs-ra-04"", ""hc-cd-03""]",dept-portfolio,1,114
B2_static_policy,"[""fs-rc-02"", ""fs-rc-03"", ""fs-rc-04""]",dept-compliance-fin,0,114
B2_static_policy,"[""fs-ar-01"", ""fs-ar-03"", ""fs-ca-02"", ""fs-ca-04""]",dept-audit,1,115
B2_static_policy,"[""fs-rc-01"", ""hc-iv-03""]",dept-portfolio,1,116
B2_static_policy,"[""hc-iv-02"", ""hc-iv-04"", ""hc-mr-02"", ""hc-mr-03""]",dept-insurance,5,117
B2_static_policy,"[""hc-tp-04"", ""hc-tp-03"", ""hc-tp-02""]",dept-treatment,0,117
B2_static_policy,"[""fs-ca-02"", ""hc-cd-03""]",dept-portfolio,1,117
B2_static_policy,"[""fs-ca-03"", ""hc-mr-02""]",dept-portfolio,1,118
B2_static_policy,"[""hc-mr-03"", ""hc-mr-01"", ""hc-da-04"", ""hc-da-03""]",dept-records,0,118
B2_static_policy,"[""fs-ar-04"", ""fs-ar-02"", ""fs-ar-01""]",dept-audit,0,118
B2_static_policy,"[""hc-cd-03"", ""hc-cd-01"", ""hc-cd-02""]",dept-clinical,0,118
B2_static_policy,"[""fs-rc-02"", ""fs-rc-03"", ""fs-rc-04""]",dept-compliance-fin,0,118
B2_static_policy,"[""hc-cd-04"", ""hc-cd-01"", ""hc-cd-02""]",dept-clinical,0,118
B2_static_policy,"[""hc-iv-04"", ""hc-iv-02"", ""hc-iv-01""]",dept-insurance,0,118
B2_static_policy,"[""fs-ra-03"", ""fs-ra-04"", ""fs-ra-02""]",dept-risk,0,118
B2_static_policy,"[""fs-te-02"", ""fs-te-03"", ""fs-pa-04"", ""fs-pa-03""]",dept-trading,2,120
B2_static_policy,"[""hc-hc-01"", ""hc-hc-04"", ""hc-iv-03"", ""hc-iv-02""]",dept-compliance-hc,3,121
B2_static_policy,"[""hc-hc-02"", ""hc-hc-04"", ""hc-mr-03"", ""hc-mr-02""]",dept-compliance-hc,1,121
B2_static_policy,"[""fs-ca-04"", ""hc-mr-02""]",dept-portfolio,1,121
B2_static_policy,"[""hc-mr-01"", ""hc-mr-02"", ""hc-mr-03""]",dept-records,0,121
B2_static_policy,"[""fs-ar-02"", ""hc-da-02""]",dept-portfolio,1,121
B2_static_policy,"[""fs-ca-02"", ""hc-mr-02""]",dept-portfolio,1,121
B2_static_policy,"[""fs-te-02"", ""fs-te-04"", ""fs-te-01""]",dept-trading,2,123
B2_static_policy,"[""fs-ca-01"", ""hc-hc-04""]",dept-portfolio,2,124
B2_static_policy,"[""fs-ca-02"", ""hc-tp-01""]",dept-portfolio,1,125
